,api,reported_fluid_type,lease_name,well_num,6mo_oil_x,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil_x,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,total_prop,total_fluid_pumped,stages_2,initial_GOR,calculated_LL,offset_dist,parent_6_mo,parent_cum_oil
2874,42255348390000,G,DAVILA UNIT,3H,52500,6,6616,33991,14686,84148,99343,771071,EAGLE FORD,12420,18237,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18359,12519,512.9,4/8/2016,28.7656222,-97.99287779999999,28.7497171,-97.98845940000001,8962000,131673,1.0,5137.696493,5972.34057,187.45858989784094,78813,232533
2875,42255348410000,G,DAVILA UNIT,4H,33612,6,7021,36137,9557,65623,78232,894625,EAGLE FORD,12317,18179,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18306,12519,510.9,4/11/2016,28.765588899999997,-97.99306109999999,28.749415000000003,-97.9894166,8950000,132857,1.0,5146.987609000001,6014.838533,325.4059826616195,78813,232533
2876,42255348380000,G,DAVILA UNIT,501H,51148,6,5874,29548,12394,79475,95149,731934,EAGLE FORD,12470,17928,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18055,12411,514.3,4/6/2016,28.765638899999995,-97.99278609999999,28.7498936,-97.987909,8554000,121569,1.0,5030.30303,5952.462764,187.45858989784094,78813,232533
2877,42255349510000,G,DAVILA UNIT,503H,64886,6,1925,11627,19772,127152,99003,772126,EAGLE FORD,12727,18765,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18881,12219,520.4,4/13/2016,28.749856899999997,-97.9915253,28.7654559,-97.99675129999999,10062000,119971,1.0,6040.0,5931.444489,162.4693047143574,78813,232533
2878,42255349550000,G,DAVILA UNIT,505H,88106,6,1956,11304,24205,154698,149892,1092356,EAGLE FORD,12664,19687,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19816,12174,519.4,4/20/2016,28.7497441,-97.99187890000002,28.766990999999997,-97.9998415,11582000,135980,1.0,5779.141104,6788.1169549999995,259.71387980685137,78813,232533
2879,42255349520000,G,DAVILA UNIT,5H,50498,6,2258,12122,14837,97728,101289,1010648,EAGLE FORD,12551,18726,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18862,12263,520.4,4/15/2016,28.74983,-97.9916128,28.765366200000003,-97.9972489,10000000,116549,1.0,5368.467671,5947.895509,162.4693047143574,78813,232533
2880,42255349540000,G,DAVILA UNIT,6H,47826,6,2757,14042,16090,98965,123180,1056591,EAGLE FORD,12555,19336,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19455,12235,520.4,4/18/2016,28.749773699999995,-97.9917912,28.766599699999997,-97.99910290000001,11250000,134135,1.0,5093.217265,6569.066978,276.0002875365494,78813,232533
2881,42255349560000,G,DAVILA UNIT,7H,98342,6,2624,13745,29015,161945,181655,1185116,EAGLE FORD,12564,19760,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19884,12219,519.4,4/19/2016,28.749713899999996,-97.9919667,28.7674093,-98.00049859999999,11620000,138023,1.0,5238.185976,7008.926448,259.71387980685137,78813,232533
2882,42255358200000,G,DAVILA UNIT,8H,111619,6,29949,161689,30057,177733,208058,1476441,EAGLE FORD,12651,20132,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20271,12196,520.4,5/10/2018,28.749810999999998,-97.992356,28.768138,-98.0019537,11730000,218886,1.0,5398.811313,7357.304074,529.0898776161929,78813,232533
2883,42255358210000,G,DAVILA UNIT,9H,126857,6,36655,191008,35130,205988,272222,1848979,EAGLE FORD,12520,20582,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20720,12178,520.4,5/8/2018,28.749784000000002,-97.99244300000001,28.7688691,-98.0033825,12906000,237606,1.0,5210.967126,7792.551063,529.0898776161929,78813,232533
2884,42255356380000,G,MAY B UNIT,13H,107785,6,31675,169634,25562,149022,199901,1479210,EAGLE FORD,12732,20857,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20987,12348,534.0,12/2/2017,28.776625300000003,-97.9524502,28.7959205,-97.9672489,11812000,247142,1.0,5355.453828,8482.111483,378.6881552172075,82956,313059
2885,42255356390000,G,MAY B UNIT,16H,60470,6,25543,141679,17362,114141,144875,1261905,EAGLE FORD,12704,20979,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21107,12384,534.0,11/30/2017,28.776655600000005,-97.95236109999999,28.796515399999997,-97.9662783,12894000,254887,1.0,5546.6859810000005,8502.977584999999,378.6881552172075,82956,313059
2886,42255356400000,G,MAY B UNIT,17H,100197,6,29396,164265,22016,140569,194087,1582348,EAGLE FORD,12725,20977,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21113,12343,534.0,11/29/2017,28.776841700000002,-97.952275,28.797384,-97.96497600000001,12690000,254651,1.0,5588.005171,8524.139426,474.2210161658846,82956,313059
2887,42255356250000,G,MAY B UNIT,18H,92620,6,24337,154296,20353,165711,186537,1568435,EAGLE FORD,12729,20945,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21076,12445,537.7,11/28/2017,28.777494399999995,-97.9506,28.797902399999998,-97.9629407,12804000,166173,1.0,6339.976168,8426.523905,412.5573237551428,82956,313059
2888,42255351350000,G,MAY B UNIT,23H,87691,6,8811,50622,21074,135871,164969,1424125,EAGLE FORD,12773,20951,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21090,12401,537.0,3/1/2017,28.778601799999997,-97.94741479999999,28.7994964,-97.95815350000001,9492000,174250,1.0,5745.318352,8360.687034,276.6751573054039,82956,313059
2889,42255351340000,G,MAY B UNIT,24H,66249,6,8704,51481,13057,77806,140960,1252625,EAGLE FORD,12792,20991,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21118,12361,539.0,3/4/2017,28.7786615,-97.9472402,28.7997643,-97.9573439,14360000,196689,1.0,5914.636949000001,8349.361625,244.6386765218203,82956,313059
2890,42255356280000,G,MAY B UNIT,25H,63404,6,23168,146076,17629,134555,132000,1113789,EAGLE FORD,12787,20923,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21052,12394,537.7,11/24/2017,28.777580600000004,-97.9503389,28.799174,-97.95911509999999,12842000,168680,1.0,6305.075967,8362.88102,329.165676671692,82956,313059
2891,42255351330000,G,MAY B UNIT,26H,99248,6,9333,53102,20527,124440,205998,1602614,EAGLE FORD,12796,20978,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21118,12402,541.0,3/7/2017,28.7786913,-97.9471529,28.800047499999998,-97.9566503,9518000,169324,1.0,5689.7032039999995,8362.35229,244.6386765218203,82956,313059
2892,42255351320000,G,MAY B UNIT,27H,99491,6,10864,56981,22993,138075,225968,1785893,EAGLE FORD,12771,20979,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21108,12346,541.0,3/8/2017,28.778721100000002,-97.9470656,28.80027,-97.9558208,12684000,212221,1.0,5244.937408,8345.32402,277.34270857539036,82956,313059
2893,42255335050000,G,MAY B UNIT,2H,30172,6,6649,33107,7413,59673,94111,1003132,EAGLE FORD,12535,16479,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16620,12609,502.0,1/7/2014,28.783058299999997,-97.9618,28.774373699999998,-97.95695140000001,5516000,156832,1.0,4979.2449990000005,3527.4581479999997,275.03125533986605,82956,313059
2894,42255335230000,G,MAY B UNIT,3H,41779,6,7712,39411,11050,71436,106223,933876,EAGLE FORD,12545,16348,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16495,12633,502.0,1/21/2014,28.783075,-97.9617084,28.7745825,-97.956125,5320000,86879,1.0,5110.3475100000005,3575.97146,275.03125533986605,82956,313059
2895,42255335190100,G,MAY B UNIT,4H,41011,6,6295,35738,9067,70213,107888,1001183,EAGLE FORD,12615,16154,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16296,12626,529.0,2/15/2014,28.783088899999996,-97.9616139,28.7749234,-97.95517559999999,4974000,112165,1.0,5677.20413,3621.245449,328.0911208535017,82956,313059
2896,42255335180000,G,MAY B UNIT,5H,44977,6,8414,44873,12747,85746,128918,1207660,EAGLE FORD,12634,16345,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16492,12650,501.0,2/28/2014,28.783105499999998,-97.9615223,28.775194300000003,-97.9541485,4734000,70694,1.0,5333.135251,3726.993169,342.9980508643391,82956,313059
2897,42255340270100,G,MAY B UNIT,6H,37991,6,5888,24040,8428,49152,126247,890913,EAGLE FORD,12510,16488,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16634,12342,503.0,10/25/2014,28.783613899999995,-97.961825,28.792889399999996,-97.9719123,3274000,93550,1.0,4082.880435,4674.883387,438.8671120805398,82956,313059
2898,42255340280000,G,MAY B UNIT,7H,59421,6,9009,33627,17296,85780,144874,874171,EAGLE FORD,12535,16639,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16795,12353,502.5,9/29/2014,28.783644399999996,-97.9616417,28.793832399999996,-97.97106009999999,3500000,78031,1.0,3732.6007329999998,4783.778823,438.8671120805398,82956,313059
2899,42255346630000,G,MAY B UNIT,8H,40074,6,5328,25460,14276,79563,81934,512845,EAGLE FORD,12752,17271,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17404,12317,506.2,9/4/2015,28.782061100000004,-97.9616472,28.7942743,-97.9696967,4630000,84332,1.0,4778.528529,5145.730262,502.42462097317014,82956,313059
2900,42255346640000,G,MAY B UNIT,9H,60104,6,8166,35561,20474,119194,146974,828900,EAGLE FORD,12850,17379,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17491,12325,505.2,9/8/2015,28.782091700000002,-97.96146390000001,28.795140999999997,-97.9685249,4628000,83545,1.0,4354.763654,5269.04718,172.44116759263375,82956,313059
2901,42177340750000,O,MERRITT,13H,83869,6,22574,16568,18025,12515,129381,104076,EAGLE FORD,9506,17699,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17772,9788,292.5,1/10/2019,29.3391917,-97.4735194,29.324191100000004,-97.45481070000001,20304000,418199,1.0,733.9417028,8084.547713,962.4225723923457,59299,255070
2902,42177340760000,O,MERRITT,14H,107170,6,28296,16460,23033,12698,164776,105242,EAGLE FORD,9528,18071,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18131,9859,292.5,1/15/2019,29.3391083,-97.4735528,29.3211152,-97.4548587,20880000,408190,1.0,581.7076619,8857.06958,1122.3006074471698,59299,255070
2903,42177340770000,O,MERRITT,15H,116515,6,31476,23253,25041,17510,179857,145688,EAGLE FORD,9591,18803,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18860,9915,293.0,1/21/2019,29.339025,-97.4735833,29.3175843,-97.4545721,22572000,435232,1.0,738.7533359,9887.083511,212.85728167276005,59299,255070
2904,42177323550000,O,MERRITT,1H,97456,6,16534,7171,28876,13907,228170,171629,EAGLE FORD,9790,15233,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15324,9877,242.0,5/14/2012,29.324325,-97.4728667,29.313396899999997,-97.4588773,5664000,82498,1.0,433.7123503,5974.857332,1115.2372732496035,59299,255070
2905,42177323540000,O,MERRITT,2H,61987,6,20444,7783,15872,7669,278441,172555,EAGLE FORD,9800,16044,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16144,9918,226.0,11/13/2011,29.3294027,-97.46975,29.316276600000002,-97.454839,8568000,105792,1.0,380.69849339999996,6740.156123000001,357.9856210682399,59299,255070
2906,42177321580000,O,MERRITT,4H,84782,6,3600,762,25559,12956,258493,188650,EAGLE FORD,9703,15478,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15709,9795,252.0,3/2/2011,29.335580600000004,-97.47184720000001,29.3225471,-97.4578869,4482000,95280,1.0,211.66666669999998,6505.969816,942.4958002832537,59299,255070
2907,42177321750000,O,MERRITT,5H,60283,6,31,20,8695,3842,178972,113908,EAGLE FORD,9644,15415,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15505,9742,278.0,3/24/2011,29.340425,-97.47080559999999,29.3278685,-97.4575553,4440000,86591,1.0,645.1612903,6224.676567,1002.5444359775439,59299,255070
2908,42177322190000,O,MERRITT,6H,47554,6,20100,10772,11837,6641,185370,138072,EAGLE FORD,10097,15450,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15547,9920,283.0,4/20/2011,29.334038899999996,-97.4554194,29.317092,-97.454213,4230000,89362,1.0,535.9203980000001,6194.723169,212.85728167276005,59299,255070
2909,42177322200000,O,MERRITT,7H,18758,6,7910,4721,4866,2550,97988,42048,EAGLE FORD,9795,13899,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14016,9897,307.0,5/12/2011,29.332986100000003,-97.45155,29.320919399999998,-97.4509472,3316000,59268,1.0,596.8394437000001,4406.530917,1246.2818195014704,59299,255070
2910,42177323510000,O,MERRITT,8H,35010,6,13077,4534,9808,3502,231704,137930,EAGLE FORD,9745,16294,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16390,9732,263.0,10/15/2011,29.340055600000003,-97.4733583,29.325121600000003,-97.45764190000001,4904000,88638,1.0,346.71560760000006,7394.131953,942.4958002832537,59299,255070
2912,42255357080000,O,NICHOLS A UNIT,13H,79689,6,35383,32527,27444,47995,140451,339589,EAGLE FORD,12212,16136,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16218,12280,399.5,1/9/2018,28.909422999999997,-97.883059,28.8979788,-97.8853208,7260000,184485,1.0,919.2832716,4237.2803890000005,307.7570005484971,118921,215558
2913,42255357090000,O,NICHOLS A UNIT,14H,56534,6,20907,16876,21539,27447,89089,210379,EAGLE FORD,12174,15833,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15905,12202,399.5,1/6/2018,28.9094222,-97.8829944,28.898528600000002,-97.8844902,6894000,175465,1.0,807.1937629,4002.9798,31.09256485804691,118921,215558
2914,42255357100000,O,NICHOLS A UNIT,15H,60806,6,18861,20453,19520,29917,95908,201192,EAGLE FORD,12178,16069,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16130,12349,399.5,12/31/2017,28.9094222,-97.8829333,28.898526,-97.8845875,7444000,189805,1.0,1084.4069769999999,4010.272611,31.09256485804691,118921,215558
2915,42255352790100,O,NICHOLS A UNIT,16H,159103,6,17869,30488,70473,88333,219867,446408,EAGLE FORD,12220,15742,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15793,12277,402.0,2/20/2017,28.909425,-97.8827,28.8993044,-97.8837753,13552000,285260,1.0,1706.195086,3708.289268,224.4341473542404,118921,215558
2916,42255352780000,O,NICHOLS A UNIT,17H,104843,6,8934,7307,27586,44464,172298,515298,EAGLE FORD,12185,15693,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15740,12368,403.0,2/8/2017,28.909425,-97.88263609999998,28.899634000000002,-97.88318199999999,13506000,289481,1.0,817.8867249,3576.3544490000004,224.4341473542404,118921,215558
2917,42255352810000,O,NICHOLS A UNIT,19H,86117,6,9237,15089,22414,41453,217087,513492,EAGLE FORD,12237,15416,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15485,12397,416.0,2/15/2017,28.908933,-97.880983,28.900459,-97.882115,12184000,270384,1.0,1633.539028,3112.68231,231.2510458648983,118921,215558
2918,42255352820000,O,NICHOLS A UNIT,20H,109290,6,9809,12800,35375,47617,196786,465300,EAGLE FORD,12544,15189,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15262,12323,416.0,2/14/2017,28.908933,-97.88091999999999,28.900865000000003,-97.881559,11108000,243671,1.0,1304.924049,2950.557508,218.01874345250653,118921,215558
2919,42255352830000,O,NICHOLS A UNIT,21H,132537,6,11350,17302,30850,56744,231577,625902,EAGLE FORD,12238,15143,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),15192,12406,416.0,2/10/2017,28.908933299999998,-97.8808583,28.9013028,-97.8810944,11068000,218445,1.0,1524.405286,2784.896451,218.01874345250653,118921,215558
2920,42255354000000,G,NICHOLS A UNIT,2H,194538,6,19896,40303,53652,115759,312285,1019432,EAGLE FORD,12174,18015,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),18068,12324,394.0,6/3/2017,28.908873,-97.888124,28.893189000000003,-97.891785,11024000,276888,1.0,2025.683554,5840.329364,209.9742574429781,118921,215558
2921,42255354010000,O,NICHOLS A UNIT,3H,225421,6,19158,17330,58849,58432,316976,493723,EAGLE FORD,12240,17785,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),17851,12267,394.0,6/7/2017,28.9089278,-97.888125,28.893569399999997,-97.8912917,10152000,253566,1.0,904.5829418999999,5693.839379999999,204.9717587184686,118921,215558
2922,42255354020000,O,NICHOLS A UNIT,4H,187752,6,18108,16415,36161,39407,266382,568377,EAGLE FORD,12173,17673,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),17730,12318,394.0,6/7/2017,28.9089833,-97.888125,28.893933299999997,-97.89080279999999,10726000,258710,1.0,906.5054119999999,5556.983122,204.9717587184686,118921,215558
2923,42255338090000,O,RUPPERT A,13H,165165,6,36450,10586,43261,14397,424211,263760,EAGLE FORD,12162,14985,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),15106,11726,533.0,6/16/2014,29.080233899999996,-97.6714946,29.0889908,-97.67737740000001,3162000,82666,1.0,290.4252401,3704.706265,476.7127399882425,54608,198068
2924,42255338100000,O,RUPPERT A,14H,123340,6,30133,25106,34752,31800,254367,288357,EAGLE FORD,12255,15026,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),15146,11778,532.0,6/14/2014,29.0802478,-97.6714502,29.089444800000003,-97.6759753,3232000,84248,1.0,833.1729333,3652.414296,448.8255105947976,54608,198068
2925,42255338110000,O,RUPPERT A,15H,134750,6,32922,30968,37968,38705,304020,374265,EAGLE FORD,12117,14935,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),15159,11764,531.0,6/11/2014,29.0802756,-97.6713613,29.089906699999997,-97.67451870000001,3232000,84242,1.0,940.6475912999999,3655.123682,172.91555385723083,54608,198068
2926,42255321760000,O,RUPPERT A,2H,60781,6,11474,10761,15809,17176,265371,249396,EAGLE FORD,12251,16762,PETROHAWK OPERATING CO,KARNES FAULT ZONE (GULF COAST BASIN),16837,11621,517.0,12/25/2011,29.0747222,-97.67611109999999,29.087232,-97.6812116,3014000,72670,1.0,937.8595085000001,4845.094379,400.8071289293985,54608,198068
2927,42255337800000,O,RUPPERT A,3H,79889,6,23248,17510,16842,17613,179881,227067,EAGLE FORD,12077,15973,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),16128,12214,521.0,5/9/2014,29.072647200000002,-97.67666940000001,29.062222600000002,-97.6746283,3134000,222415,1.0,753.1830695,3858.5534439999997,967.4461041389314,54608,198068
2928,42255337860000,O,RUPPERT A,4H,108563,6,30926,20228,22533,20753,285868,344912,EAGLE FORD,12082,16975,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17095,11612,521.0,5/16/2014,29.0725365,-97.6766166,29.086484600000002,-97.6850746,4062000,139349,1.0,654.0774753,5759.184507,153.5934647197262,54608,198068
2929,42255337700000,O,RUPPERT A,5H,104999,6,30926,15562,22332,16321,220732,226808,EAGLE FORD,12149,14858,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),15040,12133,520.0,5/8/2014,29.0726865,-97.6766917,29.065190700000002,-97.6741982,3158000,298997,1.0,503.20118990000003,2847.9787690000003,456.94986022388775,54608,198068
2930,42255337680000,O,RUPPERT A,6H,121875,6,34623,15037,25246,16233,297157,302775,EAGLE FORD,12040,17086,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17226,11624,521.0,5/12/2014,29.072611100000003,-97.6766528,29.0868598,-97.6839286,3828000,133636,1.0,434.30667479999994,5692.573305,191.09471286351615,54608,198068
2931,42255337690000,O,RUPPERT A,7H,117774,6,34694,22899,25053,23241,244185,278713,EAGLE FORD,12118,14877,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),15030,12187,519.0,5/5/2014,29.072722600000002,-97.67671109999999,29.0657721,-97.67292900000001,2396000,80445,1.0,660.0276705,2807.9749469999997,456.94986022388775,54608,198068
2932,42255337830000,O,RUPPERT A,8H,107523,6,39600,64586,25293,38923,308796,418401,EAGLE FORD,12020,17130,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17245,11591,521.0,5/14/2014,29.0725726,-97.6766361,29.087267699999998,-97.6825796,4052000,134583,1.0,1630.9595960000001,5686.358368,399.0113610339963,54608,198068
2933,42255333890000,O,WINONA UNIT,13H,55263,6,7477,7018,13048,13006,194904,587622,EAGLE FORD,10744,15727,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15811,10471,327.0,6/20/2014,29.0472222,-97.84156109999999,29.059870500000002,-97.8486946,9640000,200465,1.0,938.6117427000001,5144.895036,302.78757673519004,64892,157403
2934,42255333900000,O,WINONA UNIT,14H,59759,6,8463,6987,14617,13243,162983,666321,EAGLE FORD,10714,15441,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15530,10477,423.0,4/23/2014,29.048358299999997,-97.8393806,29.059998699999998,-97.8464639,9338000,192320,1.0,825.5937611,4810.281575,473.22213469317023,64892,157403
2935,42255319510000,O,WINONA UNIT,2H,32706,6,2819,2407,10335,19460,88140,171836,EAGLE FORD,10829,14370,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14466,10580,358.0,7/27/2011,29.0451642,-97.84469,29.055046500000003,-97.851737,3832000,60437,1.0,853.8488825999999,4248.585336,188.34673439117816,64892,157403
2936,42255319550000,O,WINONA UNIT,3H,30831,6,3279,4130,10427,15462,94188,156292,EAGLE FORD,10780,14028,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14144,10577,359.0,7/9/2011,29.041419399999995,-97.8492722,29.051339799999997,-97.8540349,3568000,50847,1.0,1259.530345,3925.1690770000005,746.9165203341008,64892,157403
2937,42255320150000,O,WINONA UNIT,4H,46529,6,2605,1742,16104,27717,133811,212765,EAGLE FORD,10742,14793,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14881,10528,321.0,8/19/2011,29.0480917,-97.83757779999999,29.0589288,-97.8450179,4122000,54388,1.0,668.7140115,4611.137635,604.1644034447394,64892,157403
2938,42255322510000,O,WINONA UNIT,5H,36571,6,11202,8436,9949,14214,117424,218813,EAGLE FORD,10667,15329,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15415,10436,320.0,2/17/2012,29.047841700000003,-97.8396972,29.0603249,-97.84790009999999,4766000,81244,1.0,753.0798072000001,5252.216957,302.78757673519004,64892,157403
2939,42255321670000,O,WINONA UNIT,6H,24494,6,8119,7792,7150,14070,82983,139650,EAGLE FORD,10738,14347,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14660,10561,351.0,1/8/2012,29.0447083,-97.8427028,29.0556529,-97.8497515,3660000,52408,1.0,959.7241039999999,4582.332652,101.86551890855563,64892,157403
2940,42255321680000,O,WINONA UNIT,7H,25287,6,7924,5845,7027,10680,70041,148162,EAGLE FORD,10788,14350,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14437,10575,338.0,1/10/2012,29.04255,-97.8470861,29.053123,-97.85288440000001,3570000,52511,1.0,737.6325088,4277.802921,483.723206983015,64892,157403
2941,42255337310000,O,CHARLOTTE UNIT,14H,53258,6,7117,4855,10699,8287,202875,275765,EAGLE FORD,11157,16696,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16970,10876,469.7,9/28/2014,28.88335,-98.01515,28.8968772,-98.0245527,14188000,200290,36.0,682.1694534,5777.306777000001,471.41149734825865,93894,351744
2942,42255338070000,O,CHARLOTTE UNIT,15H,56310,6,6152,3857,9916,7159,226929,381843,EAGLE FORD,11157,16696,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16723,10834,469.0,9/11/2014,28.883326899999997,-98.01520390000002,28.8959239,-98.026579,19630000,238096,34.0,626.9505852000001,5858.712106,548.7907918864344,93894,351744
2943,42255338080000,O,CHARLOTTE UNIT,16H,51429,6,13576,8769,10849,8101,287166,368853,EAGLE FORD,11162,16349,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16388,10873,469.0,8/24/2014,28.883303,-98.01526199999999,28.8947848,-98.02770109999999,13328000,190516,26.0,645.9192693,5773.725753,548.7907918864344,93894,351744
2944,42255341130000,O,CHARLOTTE UNIT,17H,58568,6,4818,2677,9589,9901,281947,406809,EAGLE FORD,11224,16765,ENCANA OIL & GAS (USA) INC,KARNES FAULT ZONE (GULF COAST BASIN),16795,10877,469.0,10/18/2014,28.8833722,-98.0150917,28.8967924,-98.02308000000001,19970000,271918,37.0,555.6247406,5521.197597,471.41149734825865,93894,351744
2945,42255323190000,O,CHARLOTTE UNIT,1H,95999,6,28739,31551,25956,32353,285445,516347,EAGLE FORD,11136,16530,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),16747,11035,409.0,5/11/2012,28.8965583,-98.02786390000001,28.883556899999995,-98.01439549999999,5662250,98546,21.0,1097.8461320000001,6403.801564,648.585163758796,93894,351744
2946,42255323220000,O,CHARLOTTE UNIT,2H,88472,6,25678,30667,23332,31822,328582,514763,EAGLE FORD,10925,16568,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),16710,11067,408.0,5/6/2012,28.896563899999997,-98.0279584,28.8831718,-98.0163776,5908963,99168,22.0,1194.290833,6128.354829999999,648.585163758796,93894,351744
2947,42255334160000,O,CHARLOTTE UNIT,4H,75852,6,11807,8011,18862,10424,217398,276080,EAGLE FORD,11060,15674,FREEPORT-MCMORAN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),15775,10816,456.0,2/4/2014,28.8835167,-98.0226193,28.8952679,-98.03075809999999,6521014,117196,22.0,678.4958076,5013.930043,369.45817603941794,93894,351744
2948,42255334240000,O,CHARLOTTE UNIT,5H,59036,6,7058,5316,12535,9421,245611,336771,EAGLE FORD,11016,15631,FREEPORT-MCMORAN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),15722,10793,456.0,2/17/2014,28.8835722,-98.02261390000001,28.8946331,-98.0316593,6422609,117174,22.0,753.1878719,4963.182005,369.45817603941794,93894,351744
